market_id,market_name,weather_date,weather_code,temperature_2m_mean_c,temperature_2m_max_c,temperature_2m_min_c,apparent_temperature_mean_c,precipitation_sum_mm,rain_sum_mm,precipitation_hours,wind_speed_10m_max_kmh,is_rain_day,source,fetched_at_utc
4,Bangkok,2024-06-13,51,29.5,33.4,26.0,34.8,1.0,1.0,5.0,14.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-14,53,29.9,33.8,26.0,35.8,1.5,1.5,5.0,16.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-15,51,29.8,34.2,25.7,35.5,0.2,0.2,1.0,15.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-16,61,30.1,35.2,26.1,35.4,3.0,3.0,3.0,17.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-17,61,29.1,32.3,26.1,34.8,2.9,2.9,6.0,17.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-18,51,29.7,33.5,26.0,35.1,0.2,0.2,2.0,17.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-19,63,29.6,33.5,26.1,34.9,4.6,4.6,4.0,15.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-20,63,29.5,34.3,26.4,34.4,3.3,3.3,3.0,22.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-21,63,28.8,33.5,25.9,34.0,8.0,8.0,6.0,21.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-22,65,28.5,32.8,25.9,33.4,16.5,16.5,7.0,18.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-23,63,28.2,31.9,26.0,32.7,5.5,5.5,5.0,19.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-24,61,28.2,31.0,26.6,33.0,6.6,6.6,12.0,19.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-25,63,28.0,31.5,26.0,32.8,25.3,25.3,14.0,20.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-26,63,27.6,30.8,26.1,32.6,15.3,15.3,14.0,16.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-27,55,28.7,31.0,27.0,33.8,1.6,1.6,4.0,14.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-28,63,29.1,32.7,26.5,35.2,5.8,5.8,4.0,16.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-29,63,28.4,30.8,26.1,33.8,12.5,12.5,14.0,18.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-06-30,63,28.2,31.5,25.5,34.0,9.7,9.7,12.0,14.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-01,53,27.9,30.8,25.6,33.2,1.3,1.3,5.0,12.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-02,63,28.5,32.6,25.4,33.9,10.0,10.0,12.0,11.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-03,55,28.9,32.1,26.9,34.6,4.0,4.0,8.0,17.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-04,63,27.3,29.6,25.6,32.6,7.6,7.6,13.0,18.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-05,63,27.4,30.7,25.0,32.9,15.7,15.7,16.0,19.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-06,63,28.0,31.9,25.7,33.5,7.1,7.1,7.0,16.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-07,53,28.8,32.9,25.3,34.4,1.3,1.3,3.0,15.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-08,51,28.6,31.6,26.1,34.6,2.0,2.0,9.0,17.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-09,63,28.0,31.8,25.2,33.7,8.7,8.7,4.0,16.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-10,65,27.5,30.0,25.5,32.9,34.0,34.0,12.0,14.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-11,63,27.2,30.0,25.1,32.7,7.6,7.6,15.0,16.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-12,63,27.4,30.6,25.3,32.3,9.4,9.4,13.0,22.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-13,63,28.2,31.6,25.6,32.6,8.3,8.3,10.0,19.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-14,65,28.1,31.6,25.5,33.1,17.3,17.3,10.0,18.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-15,63,27.0,29.5,25.0,32.2,10.9,10.9,14.0,14.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-16,65,26.8,30.1,25.0,31.7,23.8,23.8,16.0,17.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-17,65,27.6,31.5,25.1,32.5,23.1,23.1,9.0,18.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-18,55,27.5,30.9,25.5,32.8,5.9,5.9,16.0,18.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-19,55,27.9,30.5,26.4,33.2,4.6,4.6,15.0,17.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-20,63,27.6,29.5,26.3,32.9,6.3,6.3,9.0,15.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-21,65,27.9,31.0,26.2,33.5,27.6,27.6,10.0,15.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-22,63,28.0,31.3,25.5,33.3,5.2,5.2,6.0,13.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-23,63,27.8,32.2,26.1,33.0,9.5,9.5,7.0,17.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-24,53,27.6,29.6,26.5,32.2,1.8,1.8,8.0,19.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-25,53,27.3,29.1,25.7,32.1,5.1,5.1,15.0,18.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-26,63,27.3,28.9,26.2,32.6,7.4,7.4,13.0,13.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-27,63,27.6,31.3,25.6,33.1,17.7,17.7,12.0,16.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-28,65,27.1,29.0,25.2,32.1,18.6,18.6,20.0,16.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-29,63,27.1,31.0,24.8,32.4,26.4,26.4,18.0,16.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-30,51,27.8,30.4,25.6,32.9,1.8,1.8,12.0,14.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-07-31,53,27.9,29.9,26.4,33.1,1.9,1.9,12.0,16.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-01,63,27.8,29.9,26.0,33.1,7.4,7.4,9.0,14.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-02,63,27.8,30.4,25.9,33.8,6.8,6.8,14.0,10.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-03,61,27.6,31.4,25.2,33.3,6.6,6.6,11.0,14.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-04,61,27.5,30.9,25.0,33.1,8.7,8.7,17.0,14.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-05,61,27.5,30.9,25.5,33.1,6.8,6.8,12.0,18.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-06,63,27.8,31.9,25.0,33.4,8.6,8.6,8.0,19.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-07,61,27.4,31.1,24.8,33.4,4.6,4.6,8.0,12.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-08,3,28.2,31.5,25.2,34.2,0.0,0.0,0.0,10.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-09,51,29.5,33.6,26.5,35.4,0.5,0.5,4.0,13.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-10,63,29.3,33.7,26.0,34.9,4.6,4.6,5.0,16.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-11,63,29.5,34.4,25.9,34.6,6.2,6.2,4.0,20.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-12,63,28.5,32.0,26.0,34.2,16.7,16.7,10.0,14.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-13,53,28.6,32.1,25.6,34.6,1.1,1.1,5.0,16.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-14,63,28.9,33.2,25.8,35.0,8.0,8.0,5.0,13.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-15,53,29.3,33.1,26.1,35.5,1.5,1.5,6.0,14.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-16,63,29.3,33.8,26.3,35.4,4.6,4.6,2.0,15.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-17,53,28.8,31.6,26.4,34.3,1.1,1.1,4.0,14.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-18,51,29.2,32.8,26.5,35.4,0.7,0.7,4.0,15.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-19,61,29.1,33.4,25.8,35.1,4.0,4.0,6.0,14.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-20,63,28.5,32.7,25.9,34.5,6.3,6.3,5.0,12.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-21,63,28.7,32.8,25.8,34.7,3.1,3.1,3.0,9.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-22,51,29.5,33.2,26.3,35.0,0.8,0.8,6.0,12.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-23,51,29.7,34.1,26.5,35.5,0.2,0.2,1.0,14.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-24,61,28.9,33.4,25.7,34.8,5.9,5.9,10.0,13.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-25,63,28.0,31.9,25.6,33.6,7.9,7.9,5.0,13.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-26,53,28.9,33.6,25.5,34.3,2.4,2.4,9.0,15.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-27,51,28.2,32.7,25.0,33.7,0.2,0.2,2.0,17.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-28,63,27.4,30.6,24.7,33.0,16.3,16.3,14.0,15.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-29,63,27.4,30.2,25.1,32.6,16.3,16.3,15.0,20.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-30,63,28.3,31.9,25.4,33.4,4.4,4.4,8.0,18.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-08-31,51,28.2,31.5,25.0,33.1,0.2,0.2,2.0,17.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-01,65,27.9,32.3,25.4,32.8,18.1,18.1,10.0,17.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-02,63,27.1,31.0,25.0,32.7,23.0,23.0,18.0,12.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-03,63,26.7,30.2,24.8,32.3,11.2,11.2,17.0,14.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-04,63,27.3,30.5,25.3,32.6,13.5,13.5,19.0,14.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-05,65,28.1,32.1,24.4,33.0,8.4,8.4,4.0,18.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-06,65,28.0,31.9,25.4,32.8,17.8,17.8,9.0,22.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-07,51,28.7,32.0,25.4,33.2,0.8,0.8,4.0,18.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-08,53,28.7,32.3,26.0,33.4,1.6,1.6,6.0,17.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-09,61,28.1,31.0,26.3,33.0,4.1,4.1,11.0,17.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-10,63,28.0,32.0,25.4,33.1,6.4,6.4,5.0,15.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-11,63,27.9,30.7,26.0,33.4,6.6,6.6,7.0,13.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-12,63,27.8,32.3,25.1,33.6,13.7,13.7,10.0,15.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-13,61,27.9,31.4,25.8,33.7,6.1,6.1,13.0,18.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-14,65,27.6,31.8,25.1,33.0,18.0,18.0,11.0,16.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-15,65,27.4,31.7,25.4,32.3,17.4,17.4,14.0,19.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-16,63,28.2,32.9,24.6,33.0,13.2,13.2,4.0,22.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-17,63,28.4,32.9,26.1,33.3,3.9,3.9,7.0,18.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-18,63,27.1,31.6,25.1,32.3,19.5,19.5,18.0,18.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-19,63,27.3,31.5,24.7,32.9,5.4,5.4,5.0,7.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-20,63,27.0,31.9,24.9,32.6,15.3,15.3,8.0,13.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-21,63,27.2,30.9,24.9,33.0,10.7,10.7,12.0,18.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-22,63,27.5,30.1,26.0,32.8,11.4,11.4,15.0,17.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-23,53,28.0,31.0,25.8,33.7,3.6,3.6,10.0,13.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-24,61,27.3,28.9,26.0,32.8,4.7,4.7,13.0,9.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-25,63,27.3,30.6,24.8,33.2,6.7,6.7,15.0,8.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-26,65,27.5,31.5,25.1,33.5,9.2,9.2,7.0,14.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-27,63,27.5,31.8,24.8,33.7,5.6,5.6,6.0,10.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-28,53,28.5,31.5,25.5,34.7,1.6,1.6,5.0,13.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-29,55,29.1,31.8,26.6,35.2,2.2,2.2,8.0,13.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-09-30,65,28.8,33.3,25.8,34.6,14.2,14.2,5.0,14.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-01,63,27.7,31.3,25.2,33.6,7.8,7.8,14.0,12.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-02,53,27.7,31.0,24.9,33.2,3.1,3.1,12.0,17.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-03,63,26.5,30.2,24.1,31.6,23.6,23.6,20.0,14.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-04,65,26.8,31.0,23.8,31.9,40.6,40.6,19.0,12.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-05,51,28.0,31.8,24.6,33.3,0.1,0.1,1.0,10.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-06,3,28.2,32.3,24.1,33.1,0.0,0.0,0.0,10.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-07,51,28.6,31.9,25.2,33.8,0.5,0.5,3.0,11.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-08,53,28.2,32.1,25.0,33.5,1.3,1.3,4.0,12.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-09,63,27.3,31.1,24.8,33.0,7.7,7.7,8.0,12.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-10,65,27.2,31.7,24.9,32.5,15.9,15.9,8.0,17.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-11,3,28.0,32.2,24.5,33.6,0.0,0.0,0.0,10.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-12,55,28.0,32.2,25.0,33.4,1.1,1.1,2.0,15.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-13,55,27.6,32.0,25.2,33.5,2.5,2.5,5.0,17.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-14,63,28.0,32.1,25.0,34.3,3.1,3.1,3.0,8.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-15,3,28.7,32.8,25.1,34.7,0.0,0.0,0.0,10.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-16,61,28.1,32.2,25.5,34.3,3.1,3.1,7.0,10.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-17,51,28.4,32.4,25.0,34.3,0.9,0.9,4.0,10.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-18,61,26.7,31.3,24.4,32.3,8.7,8.7,16.0,10.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-19,63,26.1,30.0,24.1,31.3,32.2,32.2,15.0,13.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-20,63,26.3,29.6,23.9,31.0,16.4,16.4,16.0,15.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-21,61,27.5,31.2,24.0,33.6,2.4,2.4,6.0,8.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-22,63,27.5,31.8,24.4,33.0,7.3,7.3,8.0,11.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-23,63,26.6,31.0,23.9,32.0,5.1,5.1,8.0,11.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-24,3,27.9,32.3,24.2,33.0,0.0,0.0,0.0,11.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-25,51,28.1,31.7,24.2,33.4,0.6,0.6,4.0,9.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-26,51,29.1,33.2,25.0,34.4,0.1,0.1,1.0,11.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-27,65,28.8,33.4,26.4,34.2,9.3,9.3,8.0,16.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-28,63,27.1,30.5,24.2,32.5,14.3,14.3,12.0,15.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-29,63,27.3,31.9,24.0,32.8,5.7,5.7,5.0,12.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-30,61,26.7,31.1,24.0,32.3,3.9,3.9,12.0,10.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-10-31,53,27.7,31.9,24.0,33.3,1.7,1.7,6.0,11.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-01,65,27.7,32.2,25.0,33.5,12.5,12.5,7.0,10.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-02,53,27.9,32.0,24.9,31.9,0.8,0.8,1.0,18.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-03,3,27.2,31.5,23.9,30.9,0.0,0.0,0.0,11.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-04,51,27.4,31.4,24.4,31.5,0.3,0.3,3.0,15.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-05,61,26.2,30.1,23.9,30.3,2.6,2.6,5.0,17.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-06,51,26.6,29.5,24.1,30.7,1.1,1.1,7.0,16.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-07,51,27.4,31.0,24.5,31.7,0.6,0.6,3.0,17.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-08,51,27.3,31.7,23.9,31.6,0.6,0.6,5.0,14.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-09,3,27.3,31.2,24.0,31.5,0.0,0.0,0.0,11.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-10,3,27.3,31.9,23.0,30.8,0.0,0.0,0.0,12.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-11,3,27.6,32.5,22.6,31.2,0.0,0.0,0.0,11.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-12,3,28.6,32.5,23.6,32.2,0.0,0.0,0.0,10.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-13,3,30.8,35.8,25.9,34.5,0.0,0.0,0.0,7.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-14,63,30.1,34.8,26.9,35.1,8.5,8.5,9.0,9.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-15,63,28.3,32.8,24.6,34.3,10.8,10.8,9.0,5.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-16,53,29.8,34.8,26.2,36.1,0.8,0.8,3.0,6.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-17,65,28.4,34.3,24.7,33.9,25.6,25.6,11.0,13.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-18,51,28.2,32.7,24.5,32.6,0.2,0.2,2.0,10.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-19,3,28.8,33.3,24.4,32.7,0.0,0.0,0.0,7.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-20,3,29.1,33.5,24.6,32.8,0.0,0.0,0.0,9.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-21,51,29.3,34.2,24.8,33.1,0.2,0.2,2.0,9.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-22,51,29.3,33.6,25.2,33.0,0.1,0.1,1.0,10.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-23,51,29.3,33.7,25.5,33.0,0.1,0.1,1.0,11.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-24,51,29.2,33.5,25.1,33.0,0.4,0.4,3.0,11.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-25,51,29.5,33.5,25.5,33.6,0.4,0.4,2.0,12.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-26,3,29.7,33.5,25.4,33.8,0.0,0.0,0.0,12.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-27,51,29.4,33.0,25.5,33.2,0.8,0.8,4.0,12.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-28,3,28.6,32.7,24.6,30.9,0.0,0.0,0.0,12.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-29,3,27.0,31.5,22.7,28.6,0.0,0.0,0.0,11.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-11-30,3,26.7,31.6,21.9,28.3,0.0,0.0,0.0,9.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-12-01,3,27.6,33.2,22.2,29.2,0.0,0.0,0.0,8.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
4,Bangkok,2024-12-02,3,28.7,34.7,22.9,31.1,0.0,0.0,0.0,7.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
